PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
424,936,"08/18/23 00:00:00",3,361,49.6965,149.0895,3.00,0.00,3.00,"08/11/23 00:00:00"
424,937,"08/18/23 00:00:00",3,362,45.4230,136.2690,3.00,0.00,3.00,"08/11/23 00:00:00"
425,938,"08/18/23 00:00:00",3,2,41.9160,125.7480,3.00,0.00,3.00,"08/11/23 00:00:00"
426,939,"08/18/23 00:00:00",3,1,50.2635,150.7905,3.00,0.00,3.00,"08/11/23 00:00:00"
427,940,"08/18/23 00:00:00",3,365,43.4805,130.4415,3.00,0.00,3.00,"08/11/23 00:00:00"
427,941,"08/18/23 00:00:00",3,366,41.3805,124.1415,3.00,0.00,3.00,"08/11/23 00:00:00"
427,942,"08/18/23 00:00:00",3,367,45.6540,136.9620,3.00,0.00,3.00,"08/11/23 00:00:00"
427,943,"08/18/23 00:00:00",3,368,41.3805,124.1415,3.00,0.00,3.00,"08/11/23 00:00:00"
427,944,"08/18/23 00:00:00",3,369,39.2805,117.8415,3.00,0.00,3.00,"08/11/23 00:00:00"
427,945,"08/18/23 00:00:00",3,370,43.5540,130.6620,3.00,0.00,3.00,"08/11/23 00:00:00"
428,946,"08/18/23 00:00:00",550,530,16.0860,8847.3000,550.00,0.00,550.00,"08/11/23 00:00:00"
429,947,"08/18/23 00:00:00",3,4,57.0255,171.0765,3.00,0.00,3.00,"08/11/23 00:00:00"
430,948,"08/18/23 00:00:00",550,512,37.0860,20397.3000,550.00,0.00,550.00,"08/11/23 00:00:00"
431,949,"08/18/23 00:00:00",550,513,26.5965,14628.0750,550.00,0.00,550.00,"08/11/23 00:00:00"
432,950,"08/18/23 00:00:00",550,319,46.0635,25334.9250,550.00,82.00,468.00,"08/11/23 00:00:00"
433,951,"08/19/23 00:00:00",3,408,47.5440,142.6320,3.00,0.00,3.00,"08/12/23 00:00:00"
433,952,"08/19/23 00:00:00",3,409,43.2705,129.8115,3.00,0.00,3.00,"08/12/23 00:00:00"
433,953,"08/19/23 00:00:00",3,410,41.1705,123.5115,3.00,0.00,3.00,"08/12/23 00:00:00"
434,954,"08/19/23 00:00:00",3,424,49.6965,149.0895,3.00,0.00,3.00,"08/12/23 00:00:00"
434,955,"08/19/23 00:00:00",3,425,45.4230,136.2690,3.00,0.00,3.00,"08/12/23 00:00:00"
435,956,"08/19/23 00:00:00",3,320,47.4705,142.4115,3.00,0.00,3.00,"08/12/23 00:00:00"
435,957,"08/19/23 00:00:00",3,321,42.7980,128.3940,3.00,0.00,3.00,"08/12/23 00:00:00"
435,958,"08/19/23 00:00:00",60,322,25.4205,1525.2300,60.00,0.00,60.00,"08/12/23 00:00:00"
436,959,"08/19/23 00:00:00",3,438,41.2230,123.6690,3.00,0.00,3.00,"08/12/23 00:00:00"
436,960,"08/19/23 00:00:00",3,439,45.4965,136.4895,3.00,0.00,3.00,"08/12/23 00:00:00"
436,961,"08/19/23 00:00:00",3,440,41.2230,123.6690,3.00,0.00,3.00,"08/12/23 00:00:00"
436,962,"08/19/23 00:00:00",3,441,39.1230,117.3690,3.00,0.00,3.00,"08/12/23 00:00:00"
437,963,"08/19/23 00:00:00",550,941,62.9895,34644.2250,550.00,0.00,550.00,"08/12/23 00:00:00"
438,964,"08/19/23 00:00:00",3,320,45.3705,136.1115,3.00,0.00,3.00,"08/12/23 00:00:00"
438,965,"08/19/23 00:00:00",3,321,40.4880,121.4640,3.00,0.00,3.00,"08/12/23 00:00:00"
438,966,"08/19/23 00:00:00",60,322,26.3655,1581.9300,60.00,0.00,60.00,"08/12/23 00:00:00"
439,967,"08/19/23 00:00:00",3,504,48.7620,146.2860,3.00,0.00,3.00,"08/12/23 00:00:00"
440,968,"08/19/23 00:00:00",3,497,34.1880,102.5640,3.00,0.00,3.00,"08/12/23 00:00:00"
441,969,"08/19/23 00:00:00",3,323,50.2635,150.7905,3.00,0.00,3.00,"08/12/23 00:00:00"
442,970,"08/19/23 00:00:00",550,523,10.7310,5902.0500,550.00,82.00,468.00,"08/12/23 00:00:00"
442,971,"08/19/23 00:00:00",550,524,14.1225,7767.3750,550.00,0.00,550.00,"08/12/23 00:00:00"
443,972,"08/19/23 00:00:00",60,492,50.2635,3015.8100,60.00,0.00,60.00,"08/12/23 00:00:00"
443,973,"08/19/23 00:00:00",60,493,57.1515,3429.0900,60.00,0.00,60.00,"08/12/23 00:00:00"
443,974,"08/19/23 00:00:00",60,494,53.2035,3192.2100,60.00,0.00,60.00,"08/12/23 00:00:00"
444,975,"08/19/23 00:00:00",550,910,40.9395,22516.7250,550.00,0.00,550.00,"08/12/23 00:00:00"
444,976,"08/19/23 00:00:00",550,911,21.0945,11601.9750,550.00,0.00,550.00,"08/12/23 00:00:00"
445,977,"08/19/23 00:00:00",60,506,9.1980,551.8800,60.00,0.00,60.00,"08/12/23 00:00:00"
446,978,"08/19/23 00:00:00",550,351,5.7750,3176.2500,468.00,0.00,468.00,"08/12/23 00:00:00"
446,979,"08/19/23 00:00:00",550,352,1.1550,635.2500,550.00,0.00,550.00,"08/12/23 00:00:00"
446,980,"08/19/23 00:00:00",550,679,5.7750,3176.2500,550.00,0.00,550.00,"08/12/23 00:00:00"
447,981,"08/19/23 00:00:00",550,507,23.3940,12866.7000,550.00,0.00,550.00,"08/12/23 00:00:00"
447,982,"08/19/23 00:00:00",550,508,27.6465,15205.5750,550.00,0.00,550.00,"08/12/23 00:00:00"
448,983,"08/19/23 00:00:00",550,355,1.3650,750.7500,550.00,0.00,550.00,"08/12/23 00:00:00"
448,984,"08/19/23 00:00:00",550,940,62.9895,34644.2250,550.00,0.00,550.00,"08/12/23 00:00:00"
448,985,"08/19/23 00:00:00",550,535,3.4860,1917.3000,550.00,0.00,550.00,"08/12/23 00:00:00"
449,986,"08/20/23 00:00:00",550,351,6.1950,3407.2500,550.00,0.00,550.00,"08/13/23 00:00:00"
449,987,"08/20/23 00:00:00",550,352,1.4700,808.5000,550.00,0.00,550.00,"08/13/23 00:00:00"
449,988,"08/20/23 00:00:00",550,679,6.1950,3407.2500,550.00,0.00,550.00,"08/13/23 00:00:00"
450,989,"08/20/23 00:00:00",550,507,22.1655,12191.0250,550.00,0.00,550.00,"08/13/23 00:00:00"
450,990,"08/20/23 00:00:00",550,508,29.2845,16106.4750,550.00,55.00,495.00,"08/13/23 00:00:00"
451,991,"08/20/23 00:00:00",3,491,19.9815,59.9445,3.00,0.00,3.00,"08/13/23 00:00:00"
452,992,"08/20/23 00:00:00",3,346,41.2440,123.7320,3.00,0.00,3.00,"08/13/23 00:00:00"
452,993,"08/20/23 00:00:00",3,347,36.9705,110.9115,3.00,0.00,3.00,"08/13/23 00:00:00"
453,994,"08/20/23 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"08/13/23 00:00:00"
453,995,"08/20/23 00:00:00",550,936,48.2895,26559.2250,550.00,0.00,550.00,"08/13/23 00:00:00"
454,996,"08/20/23 00:00:00",3,375,43.3440,130.0320,3.00,0.00,3.00,"08/13/23 00:00:00"
454,997,"08/20/23 00:00:00",3,376,39.0705,117.2115,3.00,0.00,3.00,"08/13/23 00:00:00"
455,998,"08/20/23 00:00:00",550,480,11.6655,6416.0250,550.00,0.00,550.00,"08/13/23 00:00:00"
455,999,"08/20/23 00:00:00",550,481,11.0880,6098.4000,523.00,0.00,523.00,"08/13/23 00:00:00"
455,1000,"08/20/23 00:00:00",550,482,8.7570,4816.3500,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1001,"08/20/23 00:00:00",550,483,9.6915,5330.3250,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1002,"08/20/23 00:00:00",550,484,6.8775,3782.6250,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1003,"08/20/23 00:00:00",550,485,7.8015,4290.8250,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1004,"08/20/23 00:00:00",550,486,8.7570,4816.3500,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1005,"08/20/23 00:00:00",550,487,5.8065,3193.5750,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1006,"08/20/23 00:00:00",550,488,8.8620,4874.1000,550.00,0.00,550.00,"08/13/23 00:00:00"
455,1007,"08/20/23 00:00:00",550,489,10.4685,5757.6750,550.00,0.00,550.00,"08/13/23 00:00:00"
456,1008,"08/20/23 00:00:00",3,402,47.4705,142.4115,3.00,0.00,3.00,"08/13/23 00:00:00"
457,1009,"08/20/23 00:00:00",550,510,23.0790,12693.4500,550.00,0.00,550.00,"08/13/23 00:00:00"
457,1010,"08/20/23 00:00:00",550,511,29.2740,16100.7000,550.00,0.00,550.00,"08/13/23 00:00:00"
457,1011,"08/20/23 00:00:00",550,512,34.9755,19236.5250,550.00,0.00,550.00,"08/13/23 00:00:00"
458,1012,"08/20/23 00:00:00",3,408,43.2705,129.8115,3.00,0.00,3.00,"08/13/23 00:00:00"
458,1013,"08/20/23 00:00:00",3,409,41.1705,123.5115,3.00,0.00,3.00,"08/13/23 00:00:00"
458,1014,"08/20/23 00:00:00",550,914,21.0945,11601.9750,550.00,0.00,550.00,"08/13/23 00:00:00"
458,1015,"08/20/23 00:00:00",550,915,30.4395,16741.7250,550.00,0.00,550.00,"08/13/23 00:00:00"
458,1016,"08/20/23 00:00:00",550,916,40.9395,22516.7250,550.00,0.00,550.00,"08/13/23 00:00:00"
459,1017,"08/20/23 00:00:00",550,525,2.3205,1276.2750,550.00,0.00,550.00,"08/13/23 00:00:00"
460,1018,"08/20/23 00:00:00",550,526,3.6435,2003.9250,550.00,0.00,550.00,"08/13/23 00:00:00"
461,1019,"08/20/23 00:00:00",550,913,40.9395,22516.7250,550.00,0.00,550.00,"08/13/23 00:00:00"
462,1020,"08/20/23 00:00:00",60,356,3.6015,216.0900,60.00,9.00,51.00,"08/13/23 00:00:00"
462,1021,"08/20/23 00:00:00",60,357,3.9795,238.7700,60.00,0.00,60.00,"08/13/23 00:00:00"
463,1022,"08/20/23 00:00:00",550,935,31.4895,17319.2250,550.00,0.00,550.00,"08/13/23 00:00:00"
463,1023,"08/20/23 00:00:00",550,936,48.2895,26559.2250,550.00,0.00,550.00,"08/13/23 00:00:00"
464,1024,"08/20/23 00:00:00",550,524,12.9675,7132.1250,550.00,0.00,550.00,"08/13/23 00:00:00"
465,1025,"08/21/23 00:00:00",550,911,21.0945,11601.9750,550.00,0.00,550.00,"08/14/23 00:00:00"
465,1026,"08/21/23 00:00:00",550,912,30.4395,16741.7250,523.00,0.00,523.00,"08/14/23 00:00:00"
466,1027,"08/21/23 00:00:00",550,910,40.9395,22516.7250,468.00,0.00,468.00,"08/14/23 00:00:00"
467,1028,"08/21/23 00:00:00",550,937,62.9895,34644.2250,550.00,0.00,550.00,"08/14/23 00:00:00"
468,1029,"08/21/23 00:00:00",3,463,47.5230,142.5690,3.00,0.00,3.00,"08/14/23 00:00:00"
468,1030,"08/21/23 00:00:00",3,464,45.4230,136.2690,3.00,0.00,3.00,"08/14/23 00:00:00"
468,1031,"08/21/23 00:00:00",3,465,49.6965,149.0895,3.00,0.00,3.00,"08/14/23 00:00:00"
468,1032,"08/21/23 00:00:00",3,466,45.4230,136.2690,3.00,0.00,3.00,"08/14/23 00:00:00"
468,1033,"08/21/23 00:00:00",3,467,43.3230,129.9690,3.00,0.00,3.00,"08/14/23 00:00:00"
469,1034,"08/21/23 00:00:00",3,462,47.6805,143.0415,3.00,0.00,3.00,"08/14/23 00:00:00"
470,1035,"08/21/23 00:00:00",550,510,23.4045,12872.4750,550.00,0.00,550.00,"08/14/23 00:00:00"
470,1036,"08/21/23 00:00:00",550,511,27.8670,15326.8500,550.00,55.00,495.00,"08/14/23 00:00:00"
471,1037,"08/21/23 00:00:00",550,527,6.7515,3713.3250,550.00,0.00,550.00,"08/14/23 00:00:00"
472,1038,"08/21/23 00:00:00",550,938,31.4895,17319.2250,550.00,82.00,468.00,"08/14/23 00:00:00"
472,1039,"08/21/23 00:00:00",550,939,48.2895,26559.2250,550.00,0.00,550.00,"08/14/23 00:00:00"
473,1040,"08/21/23 00:00:00",60,494,50.7465,3044.7900,60.00,0.00,60.00,"08/14/23 00:00:00"
473,1041,"08/21/23 00:00:00",60,495,62.9265,3775.5900,60.00,0.00,60.00,"08/14/23 00:00:00"
473,1042,"08/21/23 00:00:00",60,496,49.6545,2979.2700,60.00,0.00,60.00,"08/14/23 00:00:00"
474,1043,"08/21/23 00:00:00",550,523,10.3845,5711.4750,550.00,0.00,550.00,"08/14/23 00:00:00"
475,1044,"08/21/23 00:00:00",3,426,43.4805,130.4415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1045,"08/21/23 00:00:00",3,427,47.7540,143.2620,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1046,"08/21/23 00:00:00",3,428,43.4805,130.4415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1047,"08/21/23 00:00:00",3,429,41.3805,124.1415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1048,"08/21/23 00:00:00",3,430,45.6540,136.9620,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1049,"08/21/23 00:00:00",3,431,41.3805,124.1415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1050,"08/21/23 00:00:00",3,432,39.2805,117.8415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1051,"08/21/23 00:00:00",3,433,43.5540,130.6620,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1052,"08/21/23 00:00:00",3,434,39.2805,117.8415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1053,"08/21/23 00:00:00",3,435,37.1805,111.5415,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1054,"08/21/23 00:00:00",3,436,41.4540,124.3620,3.00,0.00,3.00,"08/14/23 00:00:00"
475,1055,"08/21/23 00:00:00",3,437,37.1805,111.5415,3.00,0.00,3.00,"08/14/23 00:00:00"
476,1056,"08/21/23 00:00:00",3,490,12.7155,38.1465,3.00,0.00,3.00,"08/14/23 00:00:00"
476,1057,"08/21/23 00:00:00",3,491,19.9395,59.8185,3.00,0.00,3.00,"08/14/23 00:00:00"
477,1058,"08/21/23 00:00:00",3,528,38.1570,114.4710,3.00,0.00,3.00,"08/14/23 00:00:00"
478,1059,"08/21/23 00:00:00",3,505,44.2155,132.6465,3.00,0.00,3.00,"08/14/23 00:00:00"
479,1060,"08/21/23 00:00:00",550,938,31.4895,17319.2250,550.00,0.00,550.00,"08/14/23 00:00:00"
479,1061,"08/21/23 00:00:00",550,939,48.2895,26559.2250,550.00,0.00,550.00,"08/14/23 00:00:00"
480,1062,"08/21/23 00:00:00",60,358,6.9825,418.9500,60.00,0.00,60.00,"08/14/23 00:00:00"
481,1063,"08/22/23 00:00:00",3,438,47.6805,143.0415,3.00,0.00,3.00,"08/15/23 00:00:00"
481,1064,"08/22/23 00:00:00",3,439,45.5805,136.7415,3.00,0.00,3.00,"08/15/23 00:00:00"
481,1065,"08/22/23 00:00:00",3,440,49.8540,149.5620,3.00,0.00,3.00,"08/15/23 00:00:00"
481,1066,"08/22/23 00:00:00",3,441,45.5805,136.7415,3.00,0.00,3.00,"08/15/23 00:00:00"
482,1067,"08/22/23 00:00:00",60,356,3.3810,202.8600,60.00,9.00,51.00,"08/15/23 00:00:00"
482,1068,"08/22/23 00:00:00",60,357,4.3155,258.9300,60.00,0.00,60.00,"08/15/23 00:00:00"
483,1069,"08/22/23 00:00:00",3,377,45.4440,136.3320,3.00,0.00,3.00,"08/15/23 00:00:00"
483,1070,"08/22/23 00:00:00",3,378,41.1705,123.5115,3.00,0.00,3.00,"08/15/23 00:00:00"
483,1071,"08/22/23 00:00:00",3,379,39.0705,117.2115,3.00,0.00,3.00,"08/15/23 00:00:00"
484,1072,"08/22/23 00:00:00",3,490,12.3585,37.0755,3.00,0.00,3.00,"08/15/23 00:00:00"
485,1073,"08/22/23 00:00:00",550,513,39.1965,21558.0750,550.00,0.00,550.00,"08/15/23 00:00:00"
486,1074,"08/22/23 00:00:00",3,403,45.4440,136.3320,3.00,0.00,3.00,"08/15/23 00:00:00"
486,1075,"08/22/23 00:00:00",3,404,41.1705,123.5115,3.00,0.00,3.00,"08/15/23 00:00:00"
486,1076,"08/22/23 00:00:00",3,405,39.0705,117.2115,3.00,0.00,3.00,"08/15/23 00:00:00"
486,1077,"08/22/23 00:00:00",3,406,43.3440,130.0320,3.00,0.00,3.00,"08/15/23 00:00:00"
487,1078,"08/22/23 00:00:00",550,931,34.8705,19178.7750,550.00,0.00,550.00,"08/15/23 00:00:00"
487,1079,"08/22/23 00:00:00",550,932,39.7635,21869.9250,550.00,0.00,550.00,"08/15/23 00:00:00"
487,1080,"08/22/23 00:00:00",550,933,43.9845,24191.4750,550.00,0.00,550.00,"08/15/23 00:00:00"
487,1081,"08/22/23 00:00:00",550,934,38.1465,20980.5750,550.00,0.00,550.00,"08/15/23 00:00:00"
488,1082,"08/22/23 00:00:00",3,422,47.6805,143.0415,3.00,0.00,3.00,"08/15/23 00:00:00"
488,1083,"08/22/23 00:00:00",3,423,45.5805,136.7415,3.00,0.00,3.00,"08/15/23 00:00:00"
488,1084,"08/22/23 00:00:00",3,424,49.8540,149.5620,3.00,0.00,3.00,"08/15/23 00:00:00"
488,1085,"08/22/23 00:00:00",3,425,45.5805,136.7415,3.00,0.00,3.00,"08/15/23 00:00:00"
488,1086,"08/22/23 00:00:00",3,426,43.4805,130.4415,3.00,0.00,3.00,"08/15/23 00:00:00"
489,1087,"08/22/23 00:00:00",3,344,45.4755,136.4265,3.00,0.00,3.00,"08/15/23 00:00:00"
489,1088,"08/22/23 00:00:00",3,345,43.3755,130.1265,3.00,0.00,3.00,"08/15/23 00:00:00"
489,1089,"08/22/23 00:00:00",3,346,47.6490,142.9470,3.00,0.00,3.00,"08/15/23 00:00:00"
489,1090,"08/22/23 00:00:00",3,347,43.3755,130.1265,3.00,0.00,3.00,"08/15/23 00:00:00"
489,1091,"08/22/23 00:00:00",3,348,41.2755,123.8265,3.00,0.00,3.00,"08/15/23 00:00:00"
490,1092,"08/22/23 00:00:00",550,931,34.3455,18890.0250,550.00,0.00,550.00,"08/15/23 00:00:00"
490,1093,"08/22/23 00:00:00",550,932,39.2385,21581.1750,550.00,55.00,495.00,"08/15/23 00:00:00"
491,1094,"08/22/23 00:00:00",3,348,41.1705,123.5115,3.00,0.00,3.00,"08/15/23 00:00:00"
491,1095,"08/22/23 00:00:00",3,349,45.4440,136.3320,3.00,0.00,3.00,"08/15/23 00:00:00"
492,1096,"08/22/23 00:00:00",550,928,32.7705,18023.7750,550.00,82.00,468.00,"08/15/23 00:00:00"
492,1097,"08/22/23 00:00:00",550,929,37.0860,20397.3000,550.00,0.00,550.00,"08/15/23 00:00:00"
493,1098,"08/22/23 00:00:00",550,332,10.8150,5948.2500,550.00,0.00,550.00,"08/15/23 00:00:00"
494,1099,"08/22/23 00:00:00",550,948,82.8345,45558.9750,550.00,0.00,550.00,"08/15/23 00:00:00"
494,1100,"08/22/23 00:00:00",550,907,82.8345,45558.9750,550.00,0.00,550.00,"08/15/23 00:00:00"
495,1101,"08/22/23 00:00:00",1250,325,0.2100,262.5000,1250.00,0.00,1250.00,"08/15/23 00:00:00"
495,1102,"08/22/23 00:00:00",1250,326,0.2100,262.5000,1188.00,0.00,1188.00,"08/15/23 00:00:00"
496,1103,"08/22/23 00:00:00",3,320,49.6440,148.9320,3.00,0.00,3.00,"08/15/23 00:00:00"
496,1104,"08/22/23 00:00:00",3,321,44.3205,132.9615,3.00,0.00,3.00,"08/15/23 00:00:00"
496,1105,"08/22/23 00:00:00",60,322,28.6965,1721.7900,60.00,0.00,60.00,"08/15/23 00:00:00"
497,1106,"08/24/23 00:00:00",550,930,42.5145,23382.9750,550.00,0.00,550.00,"08/17/23 00:00:00"
497,1107,"08/24/23 00:00:00",550,921,5.5860,3072.3000,550.00,0.00,550.00,"08/17/23 00:00:00"
498,1108,"08/24/23 00:00:00",60,952,15.7395,944.3700,60.00,0.00,60.00,"08/17/23 00:00:00"
499,1109,"08/24/23 00:00:00",550,933,43.4595,23902.7250,550.00,0.00,550.00,"08/17/23 00:00:00"
499,1110,"08/24/23 00:00:00",550,934,37.6215,20691.8250,550.00,0.00,550.00,"08/17/23 00:00:00"
499,1111,"08/24/23 00:00:00",550,922,6.5310,3592.0500,550.00,0.00,550.00,"08/17/23 00:00:00"
499,1112,"08/24/23 00:00:00",550,923,6.1845,3401.4750,550.00,0.00,550.00,"08/17/23 00:00:00"
500,1113,"08/24/23 00:00:00",550,317,29.5785,16268.1750,550.00,0.00,550.00,"08/17/23 00:00:00"
500,1114,"08/24/23 00:00:00",550,318,36.0990,19854.4500,550.00,55.00,495.00,"08/17/23 00:00:00"
500,1115,"08/24/23 00:00:00",550,319,48.5835,26720.9250,550.00,0.00,550.00,"08/17/23 00:00:00"
501,1116,"08/24/23 00:00:00",550,928,32.2455,17735.0250,550.00,0.00,550.00,"08/17/23 00:00:00"
501,1117,"08/24/23 00:00:00",550,929,36.5610,20108.5500,550.00,0.00,550.00,"08/17/23 00:00:00"
502,1118,"08/24/23 00:00:00",550,319,46.4205,25531.2750,550.00,82.00,468.00,"08/17/23 00:00:00"
503,1119,"08/24/23 00:00:00",3,363,43.3230,129.9690,3.00,0.00,3.00,"08/17/23 00:00:00"
503,1120,"08/24/23 00:00:00",3,364,47.5965,142.7895,3.00,0.00,3.00,"08/17/23 00:00:00"
503,1121,"08/24/23 00:00:00",3,365,43.3230,129.9690,3.00,0.00,3.00,"08/17/23 00:00:00"
504,1122,"08/24/23 00:00:00",3,2,41.9160,125.7480,3.00,0.00,3.00,"08/17/23 00:00:00"
505,1123,"08/25/23 00:00:00",3,1,50.2635,150.7905,3.00,0.00,3.00,"08/18/23 00:00:00"
506,1124,"08/25/23 00:00:00",3,371,39.2805,117.8415,3.00,0.00,3.00,"08/18/23 00:00:00"
506,1125,"08/25/23 00:00:00",3,372,37.1805,111.5415,3.00,0.00,3.00,"08/18/23 00:00:00"
506,1126,"08/25/23 00:00:00",3,373,41.4540,124.3620,3.00,0.00,3.00,"08/18/23 00:00:00"
506,1127,"08/25/23 00:00:00",3,374,37.1805,111.5415,3.00,0.00,3.00,"08/18/23 00:00:00"
507,1128,"08/25/23 00:00:00",550,530,16.0860,8847.3000,550.00,0.00,550.00,"08/18/23 00:00:00"
508,1129,"08/25/23 00:00:00",3,4,57.0255,171.0765,3.00,0.00,3.00,"08/18/23 00:00:00"
509,1130,"08/25/23 00:00:00",550,512,37.0860,20397.3000,550.00,0.00,550.00,"08/18/23 00:00:00"
510,1131,"08/25/23 00:00:00",550,513,26.5965,14628.0750,550.00,0.00,550.00,"08/18/23 00:00:00"
511,1132,"08/25/23 00:00:00",550,317,27.0585,14882.1750,550.00,0.00,550.00,"08/18/23 00:00:00"
511,1133,"08/25/23 00:00:00",550,318,33.5790,18468.4500,550.00,0.00,550.00,"08/18/23 00:00:00"
511,1134,"08/25/23 00:00:00",550,319,46.0635,25334.9250,550.00,27.00,523.00,"08/18/23 00:00:00"
512,1135,"08/25/23 00:00:00",3,411,45.4440,136.3320,3.00,0.00,3.00,"08/18/23 00:00:00"
512,1136,"08/25/23 00:00:00",3,412,41.1705,123.5115,3.00,0.00,3.00,"08/18/23 00:00:00"
513,1137,"08/25/23 00:00:00",3,426,43.3230,129.9690,3.00,0.00,3.00,"08/18/23 00:00:00"
513,1138,"08/25/23 00:00:00",3,427,47.5965,142.7895,3.00,0.00,3.00,"08/18/23 00:00:00"
513,1139,"08/25/23 00:00:00",3,428,43.3230,129.9690,3.00,0.00,3.00,"08/18/23 00:00:00"
514,1140,"08/25/23 00:00:00",3,320,47.4705,142.4115,3.00,0.00,3.00,"08/18/23 00:00:00"
514,1141,"08/25/23 00:00:00",3,321,42.7980,128.3940,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1142,"08/25/23 00:00:00",3,442,43.3965,130.1895,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1143,"08/25/23 00:00:00",3,443,39.1230,117.3690,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1144,"08/25/23 00:00:00",3,444,37.0230,111.0690,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1145,"08/25/23 00:00:00",3,445,41.2965,123.8895,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1146,"08/25/23 00:00:00",3,446,37.0230,111.0690,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1147,"08/25/23 00:00:00",3,447,47.6805,143.0415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1148,"08/25/23 00:00:00",3,448,45.5805,136.7415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1149,"08/25/23 00:00:00",3,449,49.8540,149.5620,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1150,"08/25/23 00:00:00",3,450,45.5805,136.7415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1151,"08/25/23 00:00:00",3,451,43.4805,130.4415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1152,"08/25/23 00:00:00",3,452,47.7540,143.2620,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1153,"08/25/23 00:00:00",3,453,43.4805,130.4415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1154,"08/25/23 00:00:00",3,454,41.3805,124.1415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1155,"08/25/23 00:00:00",3,455,45.6540,136.9620,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1156,"08/25/23 00:00:00",3,456,41.3805,124.1415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1157,"08/25/23 00:00:00",3,457,39.2805,117.8415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1158,"08/25/23 00:00:00",3,458,43.5540,130.6620,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1159,"08/25/23 00:00:00",3,459,39.2805,117.8415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1160,"08/25/23 00:00:00",3,460,37.1805,111.5415,3.00,0.00,3.00,"08/18/23 00:00:00"
515,1161,"08/25/23 00:00:00",3,461,41.4540,124.3620,3.00,0.00,3.00,"08/18/23 00:00:00"
516,1162,"08/25/23 00:00:00",550,941,62.9895,34644.2250,468.00,0.00,468.00,"08/18/23 00:00:00"
517,1163,"08/25/23 00:00:00",3,320,45.3705,136.1115,3.00,0.00,3.00,"08/18/23 00:00:00"
517,1164,"08/25/23 00:00:00",3,321,40.4880,121.4640,3.00,0.00,3.00,"08/18/23 00:00:00"
517,1165,"08/25/23 00:00:00",60,322,26.3655,1581.9300,60.00,0.00,60.00,"08/18/23 00:00:00"
518,1166,"08/25/23 00:00:00",3,504,48.7620,146.2860,3.00,0.00,3.00,"08/18/23 00:00:00"
519,1167,"08/25/23 00:00:00",3,497,34.1880,102.5640,3.00,0.00,3.00,"08/18/23 00:00:00"
520,1168,"08/25/23 00:00:00",3,323,50.2635,150.7905,3.00,0.00,3.00,"08/18/23 00:00:00"
521,1169,"08/26/23 00:00:00",550,523,10.7310,5902.0500,550.00,0.00,550.00,"08/19/23 00:00:00"
521,1170,"08/26/23 00:00:00",550,524,14.1225,7767.3750,550.00,0.00,550.00,"08/19/23 00:00:00"
522,1171,"08/26/23 00:00:00",60,495,63.6930,3821.5800,60.00,9.00,51.00,"08/19/23 00:00:00"
522,1172,"08/26/23 00:00:00",60,496,48.9090,2934.5400,60.00,0.00,60.00,"08/19/23 00:00:00"
523,1173,"08/26/23 00:00:00",550,912,30.4395,16741.7250,550.00,0.00,550.00,"08/19/23 00:00:00"
523,1174,"08/26/23 00:00:00",550,913,40.9395,22516.7250,550.00,0.00,550.00,"08/19/23 00:00:00"
